suburb,lat,lon
BONDI FOREST,-37.119454,149.173088
BUKALONG,-36.797861,149.203029
CAMBALONG,-36.877712,149.114802
CATHCART,-36.843699,149.388335
COOLUMBOOKA,-36.864492,149.328529
CRAIGIE,-37.071027,149.049329
GUNNINGRAH,-36.747228,149.152418
LORDS HILL,-36.922767,149.162853
MERRIANGAAH,-36.81874,149.042621
MILA,-37.055378,149.170141
MOUNT DARRAGH,-36.848551,149.535499
PADDYS FLAT,-37.030697,149.307993
PALARANG,-36.834825,149.120031
QUIDONG,-36.905988,149.03387
ROCKTON,-37.139224,149.31633
ROSEMEATH,-36.936628,149.239513
CORROWONG,-36.933875,148.826148
DELEGATE,-37.044028,148.941735
TOMBONG,-36.903034,148.929961
ALBURY,-36.082137,146.910174
BUNGOWANNAH,-36.005507,146.727509
EAST ALBURY,-36.075617,146.929105
ETTAMOGAH,-36.023864,146.987373
GLENROY,-36.055261,146.912777
LAKE HUME VILLAGE,-36.101584,147.036487
MOORWATHA,-35.920784,146.670153
NORTH ALBURY,-36.062952,146.931552
OURNIE,-35.944829,147.849724
SOUTH ALBURY,-36.097002,146.915213
SPLITTERS CREEK,-36.063828,146.844998
TABLE TOP,-35.98027,147.000325
TALMALMO,-35.958207,147.558379
THURGOONA,-36.044475,146.989961
WEST ALBURY,-36.073344,146.890443
WIRLINGA,-36.069726,147.013164
WYMAH,-35.997177,147.265503
HAMILTON VALLEY,-36.037497,146.919729
LAVINGTON,-36.050577,146.933346
SPRINGDALE HEIGHTS,-36.033316,146.94484
BIDGEEMIA,-35.437209,146.439875
BROCKLESBY,-35.822589,146.680117
BURRUMBUTTOCK,-35.835429,146.802861
GEEHI,-36.389084,148.182153
GEROGERY,-35.834294,146.994255
GLENELLEN,-35.905226,146.910578
GREG GREG,-36.062257,148.036079
INDI,-36.266036,148.045157
JAGUMBA,-36.039093,148.309215
JAGUNGAL WILDERNESS,-36.161658,148.314032
JINDERA,-35.950071,146.885946
JINGELLIC,-35.92561,147.69994
KHANCOBAN,-36.218087,148.129398
MURRAY GORGE,-36.46569,148.148739
RAND,-35.593047,146.577718
TOOMA,-35.97108,148.052595
WALBUNDRIE,-35.690162,146.72127
WELAREGANG,-36.013749,147.961586
YERONG CREEK,-35.387447,147.061231
HOWLONG,-35.958568,146.60586
BOWNA,-35.964984,147.130856
COPPABELLA,-35.735984,147.699528
HOLBROOK,-35.729414,147.309788
LANKEYS CREEK,-35.798556,147.639449
LITTLE BILLABONG,-35.587981,147.529705
MOUNTAIN CREEK,-35.798189,147.164883
MULLENGANDRA,-35.87712,147.180565
WANTAGONG,-35.762211,147.415611
WOOMARGAMA,-35.832854,147.247561
COONONG,-35.129938,146.125254
URANA,-35.329447,146.265684
YULUMA,-35.15918,146.501247
BALLDALE,-35.845724,146.518358
BULL PLAIN,-35.75917,146.131217
BURAJA,-35.857846,146.371386
COADS TANK,-35.715813,146.223548
COLLENDINA,-36.020152,146.211992
COREEN,-35.729292,146.342168
COROWA,-35.997952,146.391214
DAYSDALE,-35.64762,146.306628
GOOMBARGANA,-35.799435,146.575225
HOPEFIELD,-35.89661,146.436504
LOWESDALE,-35.842556,146.365642
NYORA,-35.511323,145.989105
OAKLANDS,-35.557882,146.167771
REDLANDS,-35.929602,146.29433
RENNIE,-35.812497,146.132863
RINGWOOD,-35.843151,146.243504
SANGER,-35.703756,146.150243
SAVERNAKE,-35.734786,146.049317
MULWALA,-35.954159,145.963942
BOEILL CREEK,-34.152621,142.090252
CAL LAL,-34.006404,141.115301
CURLWAA,-34.09281,141.965558
MOURQUONG,-34.138711,142.162958
PALINYEWAH,-33.824751,142.155568
PAN BAN,-33.279915,143.182337
POMONA,-34.020625,141.894926
POONCARIE,-33.386995,142.570537
RUFUS RIVER,-34.010922,141.542087
SCOTIA,-33.405433,141.35451
WENTWORTH,-34.106868,141.919215
LAUREL HILL,-35.60039,148.0931
NURENMERENMONG,-35.805164,148.220404
ALFREDTOWN,-35.161474,147.512382
ASHMONT,-35.12318,147.329956
BELFRAYDEN,-35.116803,147.053164
BERRY JERRY,-34.715862,147.25704
BIG SPRINGS,-35.326669,147.43227
BOMEN,-35.072722,147.410611
BOOK BOOK,-35.356567,147.557002
BOOROOMA,-35.074014,147.365426
BORAMBOLA,-35.171605,147.692709
BOURKELANDS,-35.150342,147.355213
BRUCEDALE,-35.001237,147.413057
BULGARY,-35.070309,146.963014
BURRANDANA,-35.418993,147.351011
CARABOST,-35.578722,147.717144
CARTWRIGHTS HILL,-35.069754,147.389575
COLLINGULLIE,-35.071845,147.11146
COOKARDINIA,-35.558522,147.232617
CURRAWANANNA,-35.010665,147.057633
CURRAWARNA,-35.015097,147.073075
DOWNSIDE,-34.976629,147.344314
EAST WAGGA WAGGA,-35.120886,147.382993
ESTELLA,-35.068165,147.353408
EUBERTA,-35.059159,147.190921
GELSTON PARK,-35.233266,147.33784
GLENFIELD PARK,-35.13891,147.334699
GOBBAGOMBALIN,-35.066598,147.32005
GREGADOO,-35.229449,147.422814
HAREFIELD,-34.969758,147.566468
HILLGROVE,-35.043233,147.349886
KOORINGAL,-35.135247,147.376284
KYEAMBA,-35.458705,147.615542
LAKE ALBERT,-35.166085,147.381816
LLOYD,-35.14755,147.335216
MAXWELL,-35.297673,147.335189
MOORONG,-35.122246,147.318106
MOUNT AUSTIN,-35.133028,147.358403
NORTH WAGGA WAGGA,-35.097097,147.379424
OBERNE CREEK,-35.491891,147.859945
OURA,-35.099147,147.598058
PULLETOP,-35.441305,147.382253
ROWAN,-35.198139,147.326776
SAN ISIDORE,-35.111163,147.287126
SOUTH WAGGA WAGGA,-35.120883,147.355477
SPRINGVALE,-35.169517,147.334074
TATTON,-35.153335,147.365282
THE GAP,-33.486146,150.147653
TOLLAND,-35.147915,147.349979
TURVEY PARK,-35.131926,147.35864
WAGGA WAGGA,-35.109861,147.370515
WAGGA WAGGA SOUTH,-35.120883,147.355477
WALLACETOWN,-34.966946,147.443503
WANTABADGERY,-35.042064,147.752829
WESTDALE,-35.5605,147.908455
YARRAGUNDRY,-35.106865,147.214352
YATHELLA,-34.927515,147.465053
FOREST HILL,-32.707981,151.55001
BOORGA,-34.039439,146.030172
BOREE CREEK,-35.106183,146.61426
GALORE,-35.006426,146.893574
GOOLGOWI,-33.983547,145.708082
GRONG GRONG,-34.73818,146.781265
GUMLY GUMLY,-35.123768,147.421169
HUMULA,-35.483054,147.764179
LADYSMITH,-35.207801,147.513984
MANGOPLAH,-35.375169,147.253056
MARRAR,-34.823698,147.350199
MATONG,-34.767836,146.919333
MERRIWAGGA,-33.820291,145.622346
MURRULEBALE,-34.718734,147.395919
OLD JUNEE,-34.836391,147.514786
ROSEWOOD,-35.67475,147.864041
TABBITA,-34.105646,145.847824
TARCUTTA,-35.27561,147.738748
URANQUINTY,-35.194776,147.243051
BURRA,-35.829468,148.068724
COURABYRA,-35.687207,148.041856
GLENROY,-35.751601,147.942916
MANNUS,-35.799191,147.937205
MARAGLE,-35.911163,148.095771
MUNDEROO,-35.87911,147.848164
PADDYS RIVER,-35.810372,148.177373
TARADALE,-35.622554,147.939906
TUMBARUMBA,-35.777459,148.012861
WILLIGOBUNG,-35.660245,148.056296
BIRDLIP,-35.319006,147.189768
FRENCH PARK,-35.267046,146.926513
KUBURA,-35.33785,147.073563
THE ROCK,-35.268365,147.114843
TOOTOOL,-35.187423,146.97431
BROOKDALE,-35.124957,147.001238
FARGUNYAH,-35.139998,146.7186
LOCKHART,-35.221085,146.716343
MILBRULONG,-35.26049,146.841971
OSBORNE,-35.366132,146.780495
URANGELINE,-35.432979,146.618983
URANGELINE EAST,-35.482878,146.694289
GRUBBEN,-35.43665,146.989498
HENTY,-35.517186,147.035781
MUNYABLA,-35.493857,146.871898
PLEASANT HILLS,-35.467017,146.797165
RYAN,-35.563496,146.866121
ALMA PARK,-35.604129,146.791693
WALLA WALLA,-35.766734,146.901019
CARNSDALE,-35.670726,146.999996
CULCAIRN,-35.667766,147.03717
MORVEN,-35.659128,147.120414
KAPOOKA,-35.14779,147.295748
BUNDURE,-35.149379,145.978867
COOBA,-34.950316,147.855837
COWABBIE,-34.599476,147.011298
ERIN VALE,-34.650984,147.541882
EURONGILLY,-34.944956,147.767675
JUNEE,-34.870998,147.584679
LANDERVALE,-34.569142,146.680712
MARINNA,-34.841094,147.652553
WANTIOOL,-34.930582,147.697782
ARDLETHAN,-34.357355,146.903401
ARIAH PARK,-34.348105,147.221222
BARELLAN,-34.28434,146.571256
BECKOM,-34.32731,146.959974
BECTRIC,-34.477176,147.289448
BINYA,-34.228297,146.337827
KAMARAH,-34.368121,146.76096
MIRROOL,-34.287957,147.095065
MOOMBOOLDOOL,-34.301732,146.678025
MOUNT CRYSTAL,-34.518176,146.687175
QUANDARY,-34.343429,147.311681
TARA,-34.490989,147.182474
WALLEROOBIE,-34.486918,146.99859
COMBANING,-34.458856,147.68243
DIRNASEER,-34.635232,147.76128
GIDGINBUNG,-34.333696,147.526342
GROGAN,-34.248023,147.782067
JUNEE REEFS,-34.728115,147.63037
MIMOSA,-34.630675,147.360726
MORANGARELL,-34.14751,147.701431
NARRABURRA,-34.335826,147.64999
PUCAWAN,-34.396676,147.354875
REEFTON,-34.247121,147.436969
SEBASTOPOL,-34.580296,147.517663
SPRINGDALE,-34.465713,147.717295
TEMORA,-34.446858,147.533742
TRUNGLEY HALL,-34.288518,147.555937
BARMEDMAN,-34.184676,147.406754
BYGALORIE,-33.498371,146.803615
ERIGOLIA,-33.856208,146.353487
GIRRAL,-33.704027,147.071818
KIKOIRA,-33.654659,146.663346
MELBERGEN,-33.733449,145.995651
NARADHAN,-33.613483,146.325067
RANKINS SPRINGS,-33.840127,146.265437
TALLIMBA,-33.994402,146.879692
TULLIBIGEAL,-33.420093,146.728083
UNGARIE,-33.639341,146.974678
WEETHALLE,-33.875402,146.625969
WEJA,-33.535908,146.824349
ALLEENA,-34.109459,147.140966
BACK CREEK,-33.828897,147.446045
BURCHER,-33.515238,147.250059
LAKE COWAL,-33.693808,147.33317
NORTH YALGOGRIN,-33.822918,146.847552
WEST WYALONG,-33.923496,147.205201
WYALONG,-33.925882,147.243019
BURGOONEY,-33.387503,146.579788
CURLEW WATERS,-33.260877,146.431816
LAKE CARGELLIGO,-33.298908,146.370322
MURRIN BRIDGE,-33.200644,146.35969
WARGAMBEGAL,-33.36065,146.493355
HILLSTON,-33.481365,145.534656
LAKE BREWSTER,-33.517295,146.012729
MONIA GAP,-33.603017,145.972304
ROTO,-33.058497,145.343022
WALLANTHERY,-33.376979,145.896859
CHARLES STURT UNIVERSITY,-35.059334,147.351953
BEELBANGERA,-34.257097,146.100092
BENEREMBAH,-34.441694,145.815266
BILBUL,-34.273406,146.138176
GRIFFITH,-34.289045,146.043671
GRIFFITH EAST,-34.283593,146.058792
HANWOOD,-34.329292,146.041304
KOOBA,-34.419238,146.098827
LAKE WYANGAN,-34.247507,146.032567
NERICON,-34.168334,146.036209
THARBOGANG,-34.255222,145.988692
WARBURN,-34.174779,145.919586
WARRAWIDGEE,-34.281102,145.801961
WIDGELLI,-34.332465,146.143813
WILLBRIGGIE,-34.467973,146.016037
YOOGALI,-34.30118,146.084633
MYALL PARK,-34.177539,146.108252
YENDA,-34.24907,146.195555
BIRREGO,-35.031701,146.612603
COLINROOBIE,-34.538884,146.593441
COROBIMILLA,-34.868082,146.413618
CUDGEL,-34.665506,146.448905
EUROLEY,-34.639124,146.374247
FAITHFULL,-35.039829,146.675303
GILLENBAH,-34.768998,146.53099
KYWONG,-35.016524,146.735854
MORUNDAH,-34.946675,146.295124
NARRANDERA,-34.744609,146.55696
PAYNTERS SIDING,-34.698098,146.527013
SANDIGO,-34.914604,146.63488
WIDGIEWA,-35.044402,146.197258
COOLAMON,-34.815539,147.200085
METHUL,-34.590712,147.101167
RANNOCK,-34.609166,147.263967
TOOYAL,-34.856195,147.224422
GANMAIN,-34.794899,147.038823
YANCO,-34.630843,146.40345
BROBENAH,-34.48697,146.433213
CALORAFIELD,-34.439842,146.220656
CORBIE HILL,-34.571538,146.456385
GOGELDRIE,-34.555569,146.282891
LEETON,-34.5522,146.406444
MERUNGLE HILL,-34.585995,146.427404
MURRAMI,-34.426116,146.30075
STANBRIDGE,-34.517721,146.235644
WAMOON,-34.53493,146.331552
WHITTON,-34.517992,146.185556
DARLINGTON POINT,-34.557729,146.010496
ARGOON,-34.858279,145.674146
COLEAMBALLY,-34.805619,145.882691
BARRATTA,-35.228183,144.49432
BENARCA,-35.991634,144.741543
BIRGANBIGIL,-35.522377,145.200301
BOOROORBAN,-34.93111,144.763052
BRASSI,-35.527698,144.662659
BULLATALE,-35.790297,145.025709
CALDWELL,-35.630254,144.502142
CALIMO,-35.434654,144.552357
CONARGO,-35.302371,145.181217
COREE,-35.364031,145.448873
CORNALLA,-35.716954,145.113466
DENILIQUIN,-35.528544,144.958974
GULPA,-35.761612,144.900514
HARTWOOD,-35.35187,145.314449
HILL PLAIN,-35.648735,144.855319
LINDIFFERON,-35.395855,145.175155
MATHOURA,-35.81262,144.9026
MAYRUNG,-35.464979,145.320415
MOIRA,-35.927134,144.847987
MOONAHCULLAH,-35.396927,144.627427
MOONBRIA,-35.125135,145.481776
MORAGO,-35.371594,144.679778
PRETTY PINE,-35.350061,144.9019
STEAM PLAINS,-35.065467,145.379931
STUD PARK,-35.386864,144.968605
WAKOOL,-35.470616,144.395693
WANDOOK,-35.424523,145.046238
WANGANELLA,-35.211335,144.815368
WARRAGOON,-35.632619,145.166984
WILLURAH,-34.970074,145.139926
YALLAKOOL,-35.5286,144.458708
BOOLIGAL,-33.679442,144.749504
CARRATHOOL,-34.407182,145.430787
CLARE,-33.405401,143.926085
CORRONG,-34.214814,144.463302
GUNBAR,-34.008897,145.311528
HAY,-34.500508,144.845099
HAY SOUTH,-34.512685,144.842938
KERI KERI,-34.867191,143.902993
MAUDE,-34.467859,144.303163
ONE TREE,-34.191215,144.723706
OXLEY,-33.880662,144.214565
WAUGORAH,-34.401793,143.88141
YANGA,-34.704979,143.625551
BERRIGAN,-35.65743,145.812641
BOOMANOOMANA,-35.883985,145.828692
BLIGHTY,-35.591687,145.285731
FINLEY,-35.645434,145.575436
LOGIE BRAE,-35.452322,145.56387
MYRTLE PARK,-35.567714,145.474356
ARATULA,-35.511748,145.051193
PINE LODGE,-35.665208,145.433686
TOCUMWAL,-35.812107,145.567389
TUPPAL,-35.658765,145.347047
ARUMPO,-33.873621,142.885264
BALRANALD,-34.638049,143.561101
HATFIELD,-33.86648,143.738495
MUNGO,-33.557412,143.048741
PENARIE,-34.303814,143.577849
COREE SOUTH,-35.354272,145.529572
FOUR CORNERS,-34.812125,145.42709
JERILDERIE,-35.356448,145.72928
MABINS WELL,-34.856532,145.552861
DARETON,-34.091641,142.042284
ARGALONG,-35.315496,148.453868
BLOWERING,-35.422374,148.271095
BOGONG PEAKS WILDERNESS,-35.537239,148.392534
BOMBOWLEE,-35.259811,148.250133
BOMBOWLEE CREEK,-35.278606,148.279996
BUDDONG,-35.676092,148.242949
COURAGAGO,-35.139376,148.558038
GADARA,-35.318001,148.127508
GILMORE,-35.328188,148.163783
GOCUP,-35.2214,148.184582
GOOBARRAGANDRA,-35.393646,148.428259
JONES BRIDGE,-35.373313,148.256564
KILLIMICAT,-35.199229,148.238168
LACMALAC,-35.316215,148.315449
LITTLE RIVER,-35.332826,148.316365
MINJARY,-35.232244,148.140156
MUNDONGO,-35.291721,148.25641
PINBEYAN,-35.72004,148.416132
RED HILL,-35.153563,148.384459
TALBINGO,-35.581624,148.303311
TUMORRAMA,-35.19041,148.395155
TUMUT,-35.300634,148.224961
TUMUT PLAINS,-35.339564,148.271903
WEREBOLDERA,-35.387999,148.238971
WERMATONG,-35.375157,148.29153
WINDOWIE,-35.362039,148.147422
WYANGLE,-35.222072,148.317644
YARRANGOBILLY,-35.643548,148.450975
BLAND,-33.994749,147.678307
QUANDIALLA,-34.009523,147.793336
BONGALONG,-34.820143,148.084812
BONGONGALONG,-34.93097,148.05819
BRUNGLE,-35.139141,148.223575
BRUNGLE CREEK,-35.163476,148.316225
BURRA CREEK,-34.892408,148.101801
DARBALARA,-35.026814,148.208625
EDWARDSTOWN,-35.129526,148.101738
GUNDAGAI,-35.065534,148.107529
JACKALASS,-35.081026,148.130445
JONES CREEK,-35.034905,148.074826
MUTTAMA,-34.802774,148.116901
NANGUS,-35.055354,147.907046
RENO,-35.023519,148.055829
SOUTH GUNDAGAI,-35.077496,148.100558
TARRABANDRA,-35.121668,148.188169
WAGRAGOBILLY,-35.081381,148.209513
WILLIE PLOMA,-35.100084,148.070283
STOCKINBINGAL,-34.506023,147.879961
BUNDARBO,-34.906288,148.320014
JUGIONG,-34.823299,148.324895
ADJUNGBILLY,-35.081463,148.40992
COOLAC,-34.902613,148.193499
GOBARRALONG,-35.03562,148.324517
MINGAY,-34.97179,148.148362
ADELONG,-35.307947,148.063682
BANGADANG,-35.284504,147.984044
BLACK CREEK,-35.326938,148.036262
CALIFAT,-35.243609,148.080654
COOLEYS CREEK,-35.338496,148.078179
DARLOW,-35.384204,147.918168
ELLERSLIE,-35.301601,147.938272
GRAHAMSTOWN,-35.264738,148.035551
MOUNT ADRAH,-35.24211,147.913156
MOUNT HOREB,-35.210263,148.033505
MUNDARLO,-35.07795,147.84419
SANDY GULLY,-35.315676,148.035725
SHARPS CREEK,-35.403228,148.057387
TUMBLONG,-35.136655,148.00974
WESTWOOD,-35.365834,147.977015
WONDALGA,-35.395476,148.110309
YAVEN CREEK,-35.516716,147.95717
BATLOW,-35.522019,148.144623
GREEN HILLS,-35.443993,148.072874
KUNAMA,-35.554435,148.088372
LOWER BAGO,-35.567374,147.966686
BUNNALOO,-35.791187,144.629848
MOAMA,-36.112624,144.755549
TANTONAN,-35.694669,144.540604
THYRA,-35.805836,144.770764
WOMBOOTA,-35.95719,144.588651
BARHAM,-35.630473,144.130423
BURRABOI,-35.342175,144.399744
COBRAMUNGA,-35.451022,143.864748
GONN,-35.473525,143.96366
NOORONG,-35.329028,143.936373
THULE,-35.702799,144.443621
TULLAKOOL,-35.37707,144.206
DHURAGOON,-35.194233,144.155278
MALLAN,-35.114021,143.792594
MOULAMEIN,-35.089135,144.036636
NIEMUR,-35.245988,144.212848
CUNNINYEUK,-35.247256,143.89834
DILPURRA,-35.163919,143.680743
KYALITE,-34.951605,143.484273
MELLOOL,-35.340232,143.771627
MOOLPA,-34.870892,143.793059
STONY CROSSING,-35.076135,143.556647
TOORANIE,-35.036099,143.745427
WETUPPA,-35.327963,143.872165
MURRAY DOWNS,-35.658614,144.136534
SPEEWA,-35.183898,143.523043
GOODNIGHT,-34.958682,143.33744
TOOLEYBUC,-35.027891,143.338275
BENANEE,-34.513995,142.848756
EUSTON,-34.574977,142.745126
GOL GOL,-34.180087,142.219531
MONAK,-34.301472,142.532797
TRENTHAM CLIFFS,-34.210222,142.248696
BURONGA,-34.171443,142.182794
GLENMORE PARK,-33.790683,150.6693
GREENDALE,-33.904792,150.646795
LUDDENHAM,-33.883725,150.693079
MULGOA,-33.838167,150.683371
REGENTVILLE,-33.773649,150.669102
WALLACIA,-33.865179,150.640418
CAMBRIDGE GARDENS,-33.735558,150.721712
CAMBRIDGE PARK,-33.75152,150.725439
CLAREMONT MEADOWS,-33.770438,150.752791
KINGSWOOD,-33.759967,150.72046
LLANDILO,-33.708904,150.756773
SHANES PARK,-33.711305,150.783287
WERRINGTON,-33.757725,150.739982
WERRINGTON COUNTY,-33.747939,150.751155
WERRINGTON DOWNS,-33.740586,150.733755
ORCHARD HILLS,-33.779331,150.716312
CASTLEREAGH,-33.668796,150.67655
CRANEBROOK,-33.71431,150.709986
EMU HEIGHTS,-33.735636,150.650321
EMU PLAINS,-33.754097,150.653269
JAMISONTOWN,-33.766193,150.67951
LEONAY,-33.759156,150.652318
PENRITH,-33.744073,150.69602
PENRITH PLAZA,-33.750982,150.692201
PENRITH SOUTH,-33.767176,150.703837
SOUTH PENRITH,-33.767176,150.703837
PENRITH,-33.732127,151.280352
SILVERDALE,-33.942212,150.580102
WARRAGAMBA,-33.889727,150.604819
AGNES BANKS,-33.618877,150.707372
BOWEN MOUNTAIN,-33.573871,150.627819
GROSE VALE,-33.584089,150.672944
GROSE WOLD,-33.602392,150.688628
HOBARTVILLE,-33.601557,150.735673
LONDONDERRY,-33.645188,150.73698
RICHMOND,-33.597753,150.75289
RICHMOND LOWLANDS,-33.568631,150.757565
YARRAMUNDI,-33.627259,150.672695
NORTH RICHMOND,-33.582355,150.721891
TENNYSON,-33.536388,150.736946
THE SLOPES,-33.532102,150.708405
RICHMOND RAAF,-33.604378,150.796234
BLIGH PARK,-33.63765,150.79458
CATTAI,-33.555841,150.909515
CENTRAL COLO,-33.416384,150.784635
CLARENDON,-33.614736,150.78198
COLO,-33.416721,150.803157
COLO HEIGHTS,-33.368491,150.72214
CORNWALLIS,-33.592375,150.812216
CUMBERLAND REACH,-33.455858,150.896276
EBENEZER,-33.52466,150.881372
FREEMANS REACH,-33.545429,150.794878
GLOSSODIA,-33.535657,150.765856
LOWER PORTLAND,-33.451409,150.865871
MAROOTA,-33.473024,150.970972
MCGRATHS HILL,-33.613435,150.840222
MELLONG,-33.17087,150.693859
MULGRAVE,-33.626053,150.829912
PITT TOWN,-33.586184,150.860081
PITT TOWN BOTTOMS,-33.596291,150.841424
SACKVILLE,-33.502935,150.875982
SACKVILLE NORTH,-33.489441,150.926902
SCHEYVILLE,-33.61069,150.88031
SOUTH MAROOTA,-33.52308,150.948575
SOUTH WINDSOR,-33.620168,150.804452
UPPER COLO,-33.418342,150.735929
WILBERFORCE,-33.558179,150.847506
WINDSOR,-33.608814,150.817481
WINDSOR DOWNS,-33.667695,150.803079
WOMERAH,-33.216771,150.756175
KURMOND,-33.549452,150.701116
BERAMBING,-33.53648,150.442845
BILPIN,-33.498253,150.522195
BLAXLANDS RIDGE,-33.502253,150.712367
EAST KURRAJONG,-33.514481,150.764601
KURRAJONG,-33.546749,150.660686
KURRAJONG HEIGHTS,-33.523862,150.628716
KURRAJONG HILLS,-33.541464,150.639331
MOUNT TOMAH,-33.541442,150.42235
MOUNTAIN LAGOON,-33.445615,150.624552
THE DEVILS WILDERNESS,-33.52602,150.565213
WHEENY CREEK,-33.429767,150.811149
ERSKINE PARK,-33.807618,150.789313
ST CLAIR,-33.794362,150.790261
COLYTON,-33.776657,150.793433
NORTH ST MARYS,-33.776502,150.781319
OXLEY PARK,-33.771261,150.79264
ROPES CROSSING,-33.77448,150.810841
ST MARYS,-33.76676,150.774015
ST MARYS EAST,-33.782203,150.791603
ST MARYS SOUTH,-33.77854,150.775645
COLEBEE,-33.730647,150.866046
DEAN PARK,-33.73616,150.860027
GLENDENNING,-33.739075,150.855174
HASSALL GROVE,-33.733813,150.834277
OAKHURST,-33.744048,150.834819
PLUMPTON,-33.751432,150.841204
SCHOFIELDS,-33.697217,150.888428
ACACIA GARDENS,-33.730077,150.906502
QUAKERS HILL,-33.728356,150.881177
BERKSHIRE PARK,-33.672237,150.79576
BOX HILL,-33.639115,150.904697
MARAYLYA,-33.58198,150.90695
MARSDEN PARK,-33.697585,150.832318
NELSON,-33.652795,150.915685
OAKVILLE,-33.622562,150.862154
RIVERSTONE,-33.679382,150.861595
EASTERN CREEK,-33.803114,150.852192
ROOTY HILL,-33.77155,150.843922
DOONSIDE,-33.765071,150.86929
WOODCROFT,-33.754986,150.879666
GLENWOOD,-33.737863,150.922732
PARKLEA,-33.728123,150.923807
STANHOPE GARDENS,-33.711215,150.933621
THE PONDS,-34.054326,150.753104
BIDWILL,-33.73024,150.822765
BLACKETT,-33.738507,150.811206
DHARRUK,-33.743232,150.816642
EMERTON,-33.742855,150.808263
HEBERSHAM,-33.743504,150.822682
LETHBRIDGE PARK,-33.736938,150.799824
MINCHINBURY,-33.781673,150.813667
MOUNT DRUITT,-33.766434,150.816989
MOUNT DRUITT VILLAGE,-33.772053,150.811583
SHALVEY,-33.729373,150.808375
TREGEAR,-33.751082,150.795678
WHALAN,-33.760165,150.809528
WILLMOT,-33.727621,150.791569
GLENBROOK,-33.768024,150.621693
LAPSTONE,-33.774112,150.636657
BLAXLAND,-33.744263,150.610076
BLAXLAND EAST,-33.745661,150.622142
MOUNT RIVERVIEW,-33.734273,150.631177
WARRIMOO,-33.722958,150.604162
CENTRAL MACDONALD,-33.331658,150.975498
FERNANCES,-33.201482,150.995227
GUNDERMAN,-33.436367,151.057224
HIGHER MACDONALD,-33.215527,150.937207
LAUGHTONDALE,-33.410229,151.024592
LEETS VALE,-33.427708,150.948095
LOWER MACDONALD,-33.363005,150.967058
MARLOW,-33.466447,151.170312
MOGO CREEK,-33.165969,151.064931
PERRYS CROSSING,-33.196805,150.96959
SINGLETONS MILL,-33.463598,151.075938
SPENCER,-33.459455,151.142385
ST ALBANS,-33.290934,150.970263
UPPER MACDONALD,-33.257372,150.942071
WEBBS CREEK,-33.389342,150.958034
WISEMANS FERRY,-33.408879,150.980048
WRIGHTS CREEK,-33.302809,151.005933
FAULCONBRIDGE,-33.696505,150.534998
HAWKESBURY HEIGHTS,-33.665114,150.650802
SPRINGWOOD,-33.700645,150.55875
SUN VALLEY,-33.712081,150.592445
VALLEY HEIGHTS,-33.705288,150.584919
WINMALEE,-33.673276,150.61911
YELLOW ROCK,-33.695065,150.624083
BULLS CAMP,-33.794605,150.04041
LINDEN,-33.715529,150.504477
WOODFORD,-33.735174,150.479149
HAZELBROOK,-33.720992,150.451629
KATOOMBA,-33.714043,150.311589
LEURA,-33.714149,150.330827
MEDLOW BATH,-33.672526,150.280742
YOSEMITE,-33.68806,150.315011
WENTWORTH FALLS,-33.709836,150.376454
LAWSON,-33.718957,150.430094
BULLABURRA,-33.722751,150.41364
BLACKHEATH,-33.635556,150.28483
MEGALONG,-33.704121,150.246224
BELL,-33.513745,150.279391
DARGAN,-33.489256,150.263514
MOUNT IRVINE,-33.492148,150.445296
MOUNT VICTORIA,-33.588561,150.251161
MOUNT WILSON,-33.503126,150.388368
BLACK SPRINGS,-33.840966,149.711027
CHATHAM VALLEY,-33.820288,149.88752
DUCKMALOI,-33.679898,149.964207
EDITH,-33.800214,149.922383
GINGKIN,-33.888788,149.927471
GURNANG,-34.011316,149.837299
