city,lat,code,lon,people
Cawdor (NSW),-34.108691,10863,150.671985,434
Meringo,-35.983842,12576,150.147692,103
Moorland (NSW),-31.772228,12714,152.652348,495
Stockton (NSW),-32.91612,13662,151.78438,4160
Stanborough,-29.960427,13645,151.119671,67
Dalwood (Singleton - NSW),-32.634345,11196,151.418774,106
Redlands,-35.929602,13341,146.29433,36
Warialda Rail,-29.583725,14150,150.536881,112
Upper Tooloom,-28.5161,14046,152.394979,45
Dunkeld (NSW),-33.406577,11322,149.485667,47
Wanganui,-28.558773,14134,153.379494,52
Waugorah,-34.401793,14198,143.88141,9
Naradhan,-33.613483,12894,146.325067,79
Kookabookra,-29.990302,12184,152.014534,7
Wantabadgery,-35.042064,14136,147.752829,187
Bethungra,-34.762894,10328,147.852565,164
New Berrima,-34.504395,12938,150.332394,584
Jacky Bulbin Flat,-29.267326,11995,153.223918,24
Hartley (NSW),-33.571701,11861,150.208607,409
Maryland (Newcastle - NSW),-32.8814,12514,151.662,7694
Telarah,-32.729499,13780,151.536856,2329
Rhodes,-33.830764,13358,151.088105,11906
Colly Blue,-31.459597,10981,150.200081,31
Schofields,-33.697217,13502,150.888428,4983
Twin Rivers,-28.651569,13991,150.731604,35
Ulan,-32.282873,14002,149.736439,58
Yippin Creek,-31.446918,14515,152.712615,195
Lostock,-32.32626,12392,151.459683,58
St Helens Park,-34.112264,13637,150.798121,6602
Tabbimoble,-29.204526,13720,153.267562,31
Tallwoods Village,-32.056396,13737,152.507801,705
Merrygoen,-31.824229,12587,149.230644,115
Chilcotts Grass,-28.836153,10903,153.335738,232
Barkers Vale,-28.538014,10201,153.123465,165
Potts Hill,-33.898247,13255,151.031087,893
Asquith,-33.687484,10103,151.108685,3376
Dargan,-33.489256,11207,150.263514,94
Savernake,-35.734786,13496,146.049317,94
Piney Range,-33.815301,13218,147.953319,72
Narellan Vale,-34.055271,12897,150.74408,7193
Woodstock (Shoalhaven - NSW),-37.802,14396,144.9881,253
Wombat Creek (NSW),-29.514454,14365,152.767099,7
Glenning Valley,-33.353709,11672,151.425996,2019
Iluka (NSW),-29.407475,11975,153.350886,1718
Bective,-30.988172,10245,150.772119,206
Terrigal,-33.448011,13805,151.444461,11349
Jilliby,-33.235928,12027,151.349661,1646
Queenscliff (NSW),-33.784595,13296,151.287817,3376
Fine Flower,-29.271767,11517,152.733431,28
Central Colo,-33.416384,10874,150.784635,27
Levenstrath,-29.82287,12310,152.937321,40
Central Tilba,-36.311773,10877,150.084817,288
Quirindi,-31.508146,13301,150.680052,3444
Warabrook,-32.887886,14140,151.719957,1972
Redhead,-33.013487,13340,151.714385,3516
Numinbah,-28.276838,13040,153.253377,129
Bar Point,-33.507463,10188,151.163329,64
Breakfast Creek,-32.676966,10556,150.012848,48
Kameruka,-36.74108,12054,149.708726,118
Chakola,-36.072585,10881,149.159951,47
Moss Vale,-34.547608,12739,150.373096,8579
Quambone,-30.929382,13287,147.869963,166
Lawson (NSW),-33.718957,12289,150.430094,2614
Varroville,-34.010255,14070,150.822979,113
Reefton (NSW),-34.247121,13344,147.436969,41
Bringelly,-33.945707,10575,150.725207,2507
Bonny Hills,-31.594981,10470,152.840605,2971
Mount Pleasant (NSW),-34.39666,12784,150.863798,1370
Liberty Grove,-33.841665,12315,151.083609,2254
Paringi,-34.2871,13150,142.3944,15
Elrington,-32.869859,11407,151.425092,115
Broken Hill,-31.977238,10592,141.458131,17814
Meroo,-32.764728,12578,149.62479,37
Strathcedar,-31.772987,13673,152.363074,80
Waverton,-33.839969,14202,151.195808,3020
Stanwell Tops,-34.22077,13654,150.976159,495
Angourie,-29.481012,10059,153.359964,222
Hardys Bay,-33.525157,11852,151.35744,227
Mount Hope (NSW),-32.824527,12763,145.88303,19
Blackwall (NSW),-33.503434,10399,151.327632,1888
Yarrawa,-32.401201,14484,150.586633,98
Boomey,-33.000881,10488,148.982331,76
Broulee,-35.854996,10608,150.174616,1717
Blue Nobby,-29.045063,10418,150.644388,24
Berry Park,-32.755266,10325,151.650248,127
Canley Vale,-33.887291,10792,150.943275,10216
Gundary,-34.815321,11806,149.787114,270
Shooters Hill,-33.895788,13541,149.861766,37
Morisset Park,-33.121406,12724,151.530773,743
Old Bar,-31.969037,13073,152.585163,4389
Heckenberg,-33.911083,11887,150.889921,3094
Jamberoo,-34.648419,11998,150.776595,1636
South Turramurra,-33.746027,13598,151.113441,3084
Torrington (NSW),-29.311987,13919,151.696579,81
Wambool,-33.507576,14124,149.763255,35
Willala,-30.79757,14294,149.857295,57
Bradbury (NSW),-34.086006,10543,150.814016,8800
Tuggerah,-33.30701,13950,151.415901,927
North Balgowlah,-33.787074,12981,151.251721,3667
Anembo,-35.805448,10055,149.42833,66
Coombadjha,-29.382386,11039,152.482487,18
Maragle,-35.911163,12483,148.095771,58
Mirannie,-32.396608,12646,151.377575,71
Jerrabattgulla,-35.689205,12015,149.588339,11
Eleebana,-32.993626,11393,151.635401,5760
Gumbalie,-29.9812,11798,145.398014,9
Upper Growee,-32.648795,14027,150.023565,8
Manilla,-30.565763,12474,150.632502,2550
Lake Haven,-33.240092,12247,151.501928,3578
Woombah,-29.360487,14414,153.282736,844
Ravensworth (NSW),-32.443258,13322,151.054961,12
Lansdowne (Canterbury-Bankstown - NSW),-33.893687,12272,150.971005,17
Mannering Park,-33.150538,12477,151.537603,2472
Wheeny Creek,-33.429767,14269,150.811149,19
Brandy Hill,-32.693797,10548,151.694171,674
Brocklesby,-35.822589,10584,146.680117,183
Dubbo,-32.247975,11296,148.593099,38943
Weismantels,-32.258251,14217,151.93837,28
Shalvey,-33.729373,13523,150.808375,3467
Modanville,-28.720422,12655,153.294687,624
Washpool (Mid-Coast - NSW),-32.359194,14179,151.913137,36
Trentham Cliffs,-34.210222,13936,142.248696,69
Belowra,-36.148482,10282,149.705058,9
New Mexico,-30.744174,12944,150.63718,52
Forestville (NSW),-33.762011,11548,151.21406,8329
Birchgrove,-33.853386,10374,151.180609,3303
Longueville,-33.833096,12385,151.165342,2060
Goobarragandra,-35.393646,11698,148.428259,70
Sandigo,-34.914604,13475,146.63488,84
Barigan,-32.443069,10200,149.979665,9
Bowning,-34.7679,10535,148.814699,573
Gum Scrub,-31.271046,11797,152.726685,122
Berambing,-33.53648,10300,150.442845,106
Trewilga,-32.791363,13937,148.219646,34
Conimbia,-30.684075,11009,148.002403,12
Freemans Waterhole,-32.981679,11565,151.483971,99
Littleton,-33.498267,12360,150.13517,799
Arable,-36.367368,10068,148.945534,12
Gala Vale,-26.9417,11578,152.5625,3
Springfield (Central Coast - NSW),-33.4277,13623,151.372,4104
French Park,-35.267046,11567,146.926513,32
Moorilda,-33.616499,12713,149.335023,26
Bulyeroi,-29.780297,10665,149.090561,15
Brunswick Heads,-28.53899,10621,153.548253,1737
Berrico,-32.067785,10315,151.831818,32
Cherrybrook,-33.722019,10898,151.041806,18765
Elvina Bay,-33.642011,11410,151.276109,86
Cottage Point,-33.619578,11086,151.203831,98
Windellama,-35.025089,14318,149.872388,357
Vittoria (NSW),-33.435894,14078,149.372967,62
Tuggerawong,-33.280657,13951,151.476312,1280
Coomealla,-34.0914,11041,142.0751,826
Cooleys Creek,-35.338496,11030,148.078179,8
Kindervale,-35.66411,12144,149.527298,18
North Star,-28.93259,13008,150.391368,230
Beelbangera,-34.257097,10251,146.100092,409
Wapengo,-36.594545,14139,150.018276,69
Booerie Creek,-28.776035,10475,153.259952,167
Kundibakh,-31.974133,12210,152.25364,74
Orchard Hills,-33.779331,13095,150.716312,1877
Nyora (NSW),-35.511323,13050,145.989105,16
Ganmain,-34.794899,11585,147.038823,779
Yalbraith,-34.241606,14454,149.773798,19
Marks Point,-33.055212,12492,151.646098,1826
Hinchinbrook (NSW),-33.916611,11915,150.863863,11222
Harolds Cross,-35.557947,11855,149.58352,53
Holroyd,-33.829836,11925,150.993334,1275
Oberne Creek,-35.491891,13067,147.859945,46
Minore,-32.259512,12641,148.455401,153
Wandella (NSW),-36.299399,14128,149.848665,141
Bangalee (NSW),-34.843976,10173,150.570381,657
Manchester Square,-34.601259,12463,150.393211,19
Curl Curl,-33.761652,11167,151.295691,2414
Eschol Park,-34.031357,11441,150.80968,2582
Tapitallee,-34.829514,13755,150.540433,612
Deniliquin,-35.528544,11237,144.958974,7862
Tichborne,-33.231851,13861,148.117191,78
Mallan,-35.114021,12456,143.792594,53
Comberton,-34.963482,10991,150.65138,31
Dunoon,-28.681929,11325,153.318543,686
Mount Colah,-33.664817,12750,151.117161,7095
Gidginbung,-34.333696,11615,147.526342,65
Uarbry,-32.047263,13999,149.765034,49
Barraganyatti,-30.875913,10209,152.916973,139
Hernani,-30.342209,11896,152.420978,126
Summer Hill (Dungog - NSW),-33.891712,13686,151.137258,55
Paradise (NSW),-35.229709,13149,150.448704,16
Springfield (Snowy Monaro Regional - NSW),-33.430406,13624,151.370764,39
Mount Elliot (NSW),-33.399915,12757,151.385524,171
Woolooware,-34.048276,14410,151.141431,3962
Worlds End (NSW),-32.663892,14419,149.39776,5
Elcombe,-29.853824,11390,150.514282,31
Tilba Tilba,-36.324422,13864,150.062667,95
Martinsville,-33.055785,12512,151.406243,361
Falconer,-30.200115,11486,151.720844,50
Queanbeyan East,-35.342808,13292,149.244392,3936
Meadowbank (NSW),-33.815912,12550,151.090715,4408
Bolwarra Heights,-32.700579,10451,151.584708,2979
Terramungamine,-32.153936,13801,148.573778,271
Beechwood,-31.436805,10248,152.678408,615
Ulmarra,-29.48726,14004,153.233256,779
Lithgow,-33.480068,12347,150.157987,5201
Dyraaba,-28.813602,11339,152.904205,98
Bucca (NSW),-32.570896,10625,149.584181,553
Judds Creek,-33.833712,12043,149.550988,16
Talarm,-30.701157,13728,152.819713,219
Bald Ridge,-33.934672,10149,149.428474,9
Mutawintji,-31.079,12869,142.3354,32
The Rocks (Sydney - NSW),-33.8588,13840,151.2081,774
Waterview Heights,-29.702381,14186,152.838233,1325
Claremont Meadows,-33.770438,10918,150.752791,4776
Kandos,-32.857495,12057,149.96946,1315
Homebush West,-33.866788,11930,151.069369,8609
Blackett,-33.738507,10392,150.811206,3452
Wahroonga,-33.716405,14085,151.118119,17371
Tacoma,-33.289592,13724,151.457044,633
Topi Topi,-32.355273,13917,152.347679,53
Queanbeyan,-35.5659,13291,149.2299,6237
Tooloon,-31.089857,13905,148.040826,49
Tooloom,-28.5161,13904,152.394979,24
Black Hill (NSW),-32.823598,10385,151.583655,560
Wollongbar,-28.827962,14357,153.421078,2828
Fosters Valley,-33.615833,11552,149.55865,82
Kains Flat,-32.465595,12049,149.836857,165
Krambach,-32.048174,12202,152.250244,378
Wetuppa,-35.327963,14265,143.872165,9
Mona Vale,-33.67707,12672,151.300316,10670
Tenandra,-31.209036,13788,148.753764,83
Wollar,-32.361338,14351,149.94876,69
Hay (NSW),-34.500508,11874,144.845099,2406
Toolijooa,-34.755583,13903,150.780909,127
Jerrong,-34.156028,12020,149.86564,14
Crystal Creek (NSW),-28.282291,11138,153.303819,259
Bannister (NSW),-34.595404,10183,149.490386,120
Glenridding,-32.581778,11676,151.157167,255
Ambarvale,-34.080467,10049,150.803644,7374
Bilbul,-34.273406,10349,146.138176,555
Pillar Valley,-29.76405,13204,153.12999,314
Dewitt,-31.795148,11247,151.777167,12
Monivae,-32.678931,12681,149.900209,33
Derriwong,-33.119671,11243,147.364777,38
Gowang,-31.425633,11728,149.080961,21
Codrington (NSW),-28.946375,10957,153.234872,68
Maybole,-29.910265,12528,151.58306,43
Marshall Mount,-34.545128,12507,150.745585,142
Tarbuck Bay,-32.368488,13762,152.478147,188
Westdale (Tamworth Regional - NSW),-31.0891,14259,150.854,2755
Mayfield (Newcastle - NSW),-33.2509,12530,115.7092,9314
Cowan,-33.589491,11097,151.171015,649
Mallanganee,-28.906449,12457,152.720585,148
North Boambee Valley,-30.306482,12983,153.071517,2002
Bonville,-30.376052,10474,153.034867,2554
Mount Druitt,-33.772053,12756,150.811583,16726
Dover Heights,-33.874405,11284,151.280416,3802
The Pinnacles,-29.553403,13833,152.932812,85
Calamia,-29.853152,10749,153.108592,13
Gerroa,-34.770171,11607,150.815611,673
Newcastle,-17.1007,12949,139.6178,2753
Murwillumbah,-28.32897,12866,153.400759,7032
Bayview (NSW),-33.66445,10237,151.298945,3620
Oakhampton,-32.712551,13056,151.554468,190
Hacks Ferry,-31.343693,11829,152.84433,15
Berry,-33.187179,10322,148.494076,2667
Stratford (NSW),-32.119279,13672,151.937941,145
Nowra Hill,-34.933614,13029,150.575151,2095
Saratoga,-33.475692,13492,151.354149,3938
Doyalson,-33.185292,11286,151.546219,313
Quorrobolong,-32.92247,13302,151.363966,512
Wentworth Point,-33.8284,14227,151.0777,6994
East Tamworth,-31.10529,11363,150.949994,5342
Wingen,-31.894215,14331,150.880095,323
Drake,-28.928936,11290,152.373562,345
Bylong,-32.474175,10730,150.13369,23
Lake Wyangan,-34.247507,12255,146.032567,897
Malua Bay,-35.783334,12461,150.232071,1929
Fortis Creek,-29.538295,11551,152.891614,27
Oatlands (NSW),-33.796298,13063,151.026314,5660
Lower Mangrove,-33.412045,12409,151.150688,65
Bucca Wauka,-32.100516,10626,152.160872,82
New Lambton Heights,-32.932574,12943,151.690553,2454
Warrazambil Creek,-28.445435,14168,153.02578,20
Essington,-33.707264,11443,149.688616,95
Mebul,-32.352453,12552,149.354117,40
Back Creek (Tenterfield - NSW),-31.8616,10127,116.0226,14
Newbold,-29.518107,12947,152.695993,7
Goodooga,-29.113037,11702,147.452139,247
Hickeys Creek,-30.874838,11899,152.598291,127
Enngonia,-29.318123,11426,145.84617,148
Mountain Lagoon,-33.445615,12806,150.624552,90
Klori,-30.806657,12176,150.757082,51
Greenhills Beach,-34.0362,11764,151.1585,792
Taylors Beach (NSW),-32.737002,13777,152.05635,117
Long Beach,-35.698892,12376,150.234429,1436
Croppa Creek,-29.129441,11125,150.381167,120
Wentworthville,-33.805922,14228,150.970183,11318
Koonyum Range,-28.545706,12189,153.412086,15
Culburra Beach,-34.930305,11146,150.758745,2874
Leura,-33.714149,12309,150.330827,4644
Acacia Creek,-28.467444,10013,152.196026,42
Corlette,-32.721158,11075,152.106782,5356
Sherwood (Kempsey - NSW),-31.0677,13537,152.7121,144
Coopernook,-31.826246,11047,152.609896,538
Balcolyn,-33.095642,10145,151.553169,967
Kindee,-31.394755,12143,152.450947,94
Hurstville Grove,-33.980653,11965,151.091136,2663
West Wallsend,-32.902476,14253,151.582846,2240
North Haven (NSW),-31.640002,12992,152.81733,1670
Redbank (NSW),-31.434381,13336,152.737218,376
Mount Kuring-Gai,-33.628729,12772,151.226792,1708
Dhuragoon,-35.194233,11250,144.155278,26
Batar Creek,-31.658604,10226,152.679031,80
Ariah Park,-34.348105,10081,147.221222,493
Holsworthy,-33.950403,11926,150.949972,5476
Killawarra (NSW),-31.902588,12132,152.297173,170
Mortons Creek,-31.390973,12731,152.649419,279
Haystack,-28.665337,11878,152.570978,6
Collendina,-36.020152,10973,146.211992,107
Mount Kembla,-34.432799,12769,150.820503,1068
Catherine Field,-33.993545,10856,150.774858,1657
Jones Island,-31.859588,12041,152.58858,59
Forest Glen (NSW),-33.549519,11542,151.012846,65
Lagoon Grass,-28.795759,12236,153.323453,54
Mount Lambie,-33.455786,12773,149.98258,76
Caffreys Flat,-31.802185,10746,152.068568,49
Salt Ash,-32.78874,13467,151.907238,1128
Middle Cove,-33.794087,12602,151.207975,1340
Albion Park Rail,-34.560838,10026,150.79575,6918
Oakwood (NSW),-29.6408,13061,151.0584,164
Louth,-30.533836,12394,145.115335,43
Binjura,-36.180676,10370,149.10666,321
Englorie Park,-34.082052,11423,150.795131,416
Barretts Creek,-29.349686,10214,152.749863,13
Cooks Gap,-32.378224,11018,149.717505,540
Couragago,-35.139376,11092,148.558038,5
Boat Harbour (Port Stephens - NSW),-29.4192,10425,152.164,959
Surfside,-35.700788,13698,150.198313,1371
Maitland (NSW),-32.75112,12449,151.589963,1885
Argents Hill,-30.621952,10079,152.746326,221
Bossley Park,-33.86626,10515,150.88415,14585
Rangari,-30.676765,13313,150.442817,37
Jewells,-33.014125,12024,151.683174,2407
Whittingham,-32.604494,14279,151.201067,364
Upper Horseshoe Creek,-28.524575,14028,153.088352,124
Goonumbla,-32.998672,11715,148.16101,111
Obanvale,-32.507843,13066,151.167327,17
Aberglasslyn,-32.694656,10009,151.534607,5401
Weilmoringle,-29.218812,14216,146.867097,77
Kikoira,-33.654659,12124,146.663346,65
Alfords Point,-33.993303,10031,151.024751,3109
Palm Beach (NSW),-33.604282,13132,151.321419,1593
Niangala,-31.342381,12962,151.365245,121
Alma Park,-35.604129,10043,146.791693,55
Hampton (NSW),-33.6688,11846,150.0269,104
Blaxland (NSW),-33.744263,10407,150.610076,7451
Lower Macdonald,-33.363005,12408,150.967058,260
Rainbow Flat,-32.009783,13305,152.468205,671
Quialigo,-34.929309,13297,149.743155,253
Kapooka,-35.14779,12068,147.295748,633
Langley Vale,-31.790417,12269,152.565408,44
Wollstonecraft,-33.828158,14359,151.196621,8323
Moombooldool,-34.301732,12695,146.678025,30
Terry Hie Hie,-29.795598,13806,150.151075,72
Lilyvale (NSW),-34.196076,12326,151.011359,5
Rushforth,-29.743076,13446,152.900474,245
Deua River Valley,-35.825901,11245,149.975941,76
Megalong Valley,-33.7271,12557,150.2222,149
North St Marys,-33.776502,13007,150.781319,3921
Wisemans Creek,-33.618978,14343,149.718319,113
Leadville,-32.017507,12290,149.544871,169
Narrangullen,-35.026932,12907,148.73001,27
Ferodale,-32.737609,11512,151.841618,83
Boolambayte,-32.406627,10481,152.271206,87
Mullengudgery,-31.747549,12824,147.428918,51
Woongarrah,-33.246082,14415,151.477239,5226
Toowoon Bay,-33.35802,13916,151.496592,530
Hazelgrove,-33.650014,11882,149.893713,85
Kanahooka,-34.49448,12055,150.808964,5575
Swanhaven,-35.180764,13709,150.574812,193
Wattamondara,-33.938468,14190,148.606068,213
Wrights Beach,-35.112035,14428,150.665252,132
Denhams Beach,-35.747722,11236,150.213231,648
Loftville,-28.839721,12372,153.26343,229
Medway,-32.127033,12555,149.170568,119
Dorrigo Mountain,-30.374816,11279,152.725458,98
Rocky Glen,-31.115131,13385,149.566422,80
Dhulura,-19.2478,11249,146.793,47
Bureen,-32.457341,10693,150.741969,61
Dilkoon,-29.498411,11256,152.980171,51
Dry Plain,-36.102972,11295,148.899096,42
Homeleigh,-28.553193,11931,153.070883,109
Darkwood,-30.437487,11210,152.658005,177
Gurnang,-34.011316,11818,149.837299,125
Cross Roads (NSW),-32.506399,11126,149.70536,17
Burren Junction,-30.105176,10710,148.965674,276
Gocup,-35.2214,11690,148.184582,153
Mount Austin,-35.133028,12748,147.358403,3957
Cedar Brush Creek,-33.147255,10867,151.258292,114
Cooplacurripa,-31.602174,11050,151.885851,12
Millbank (NSW),-30.846109,12616,152.649971,124
Bundella,-31.553061,10673,150.239451,69
Clifden,-29.538744,10931,152.986766,24
Calderwood,-34.552252,10750,150.707252,173
Sandy Point (NSW),-33.975419,13487,150.993967,590
Wyangle,-35.222072,14435,148.317644,47
Coffee Camp,-28.659389,10958,153.22894,218
Kremnos,-29.945018,12204,152.982773,172
Lake Cargelligo,-33.298908,12242,146.370322,1479
Duramana,-33.267558,11330,149.532753,206
Wyong Creek,-33.270222,14447,151.363156,434
Cataract,-34.261883,10854,150.804049,8
Tregear,-33.751082,13934,150.795678,3886
Lethbridge Park,-33.736938,12307,150.799824,4752
Georgica,-28.621858,11604,153.168113,220
Jerangle,-35.885731,12011,149.358866,96
Fernside,-28.796267,11510,153.166868,48
Dolans Bay,-34.05968,11266,151.126746,598
Muswellbrook,-32.263323,12868,150.888821,12075
